dataset,record_id,model_id,element_key,element_group,model_match,model_evidence
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,deepseek-v3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,qwen3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,kimi-k2,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2007497252,llama4-maverick,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,deepseek-v3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,qwen3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,kimi-k2,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2152511204,llama4-maverick,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,deepseek-v3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,qwen3,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,kimi-k2,study_design,study_design,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,comparison,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,intervention,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,outcome,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,population,population_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,study_design_exclude,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,study_design_include,topic_like,,
Appenzeller-Herzog_2019,https://openalex.org/W2086306720,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,qwen3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,kimi-k2,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2536016190,llama4-maverick,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,outcome,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,outcomes,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,population,population_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,deepseek-v3,study_design,study_design,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,comparison,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,follow_up,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,index_factor,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,intervention,topic_like,,
van_de_Schoot_2018,https://openalex.org/W2097814478,qwen3,outcome,topic_like,,
